2021-12-12 14:12:98 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:825 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:903 INFO  RegisterPage :93 - Enter date January to date field [[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:992 INFO  RegisterPage :93 - Enter date 2020 to date field [[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:157 INFO  RegisterPage :120 - Enter email mno@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> id: Email]
2021-12-15 13:12:313 INFO  RegisterPage :127 - Enter company name HarrowGS to company's name field [[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:480 INFO  RegisterPage :134 -  Enter password mno123 to password field [[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:636 INFO  RegisterPage :141 -  Enter confirm passwordmno123 to confirm password field [[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:800 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:825 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:879 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:450 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:961 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:868 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:632 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:47 INFO  ComputerPage :32 - Get pageTitle text : Computers
2021-12-15 13:12:457 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:866 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:871 INFO  DesktopPage :43 - Get pageTitle text Desktops
2021-12-15 13:12:191 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:500 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:380 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 13:12:809 INFO  BuildYourOwnComputerPage :64 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200
2021-12-15 13:12:979 INFO  BuildYourOwnComputerPage :72 - Select RAM '2 GB
2021-12-15 13:12:111 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 13:12:246 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 13:12:372 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (0b1c9dbf035b9f90a14b59f24dbea505)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 13:12:466 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 13:12:901 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 13:12:288 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:607 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:171 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 13:12:363 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 13:12:507 INFO  BuildYourOwnComputerPage :72 - Select RAM '4GB [+$20.00]
2021-12-15 13:12:682 INFO  BuildYourOwnComputerPage :81 - Select HDD '400 GB [+$100.00]
2021-12-15 13:12:831 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Premium [+$60.00]
2021-12-15 13:12:966 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (7119cabeaa87f972ce8155b401d10ee4)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 13:12:70 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 13:12:441 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 13:12:786 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:343 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:186 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 13:12:237 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 13:12:393 INFO  BuildYourOwnComputerPage :72 - Select RAM '8GB [+$60.00]
2021-12-15 13:12:536 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 13:12:666 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 13:12:829 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (323a6d0458932f14af5ad6d28e6ec5fa)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 13:12:926 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 13:12:242 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 13:12:528 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:901 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:278 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (34d13cfae0788c33e28f073da947a308)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 13:12:514 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:862 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:172 INFO  LoginPage :61 - Entering email address : Test1234@gmail.com to email field 
2021-12-15 13:12:359 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 13:12:513 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:143 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (a80e112a423acbb353f40ee69d7317f7)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 13:12:637 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:905 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:343 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:525 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:671 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:660 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:412 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:859 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:27 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:193 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:700 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:772 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:186 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (ec74fcdfccb451c16026e2a73e72b19d)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 13:12:86 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:543 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:944 INFO  LoginPage :61 - Entering email address : Test1234@gmail.com to email field 
2021-12-15 13:12:100 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 13:12:274 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:922 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (c32c551cc072eedcc8b7f91ce4efd441)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 13:12:227 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:900 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:265 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:419 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:556 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:381 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:964 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:489 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:685 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:857 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:09 INFO  LoginPage :76 - Clicking on logout link 
2021-12-15 13:12:548 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:607 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:865 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (760a5598356cee94c81409fc6546bbab)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 13:12:740 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:937 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:151 INFO  LoginPage :61 - Entering email address : Test1234@gmail.com to email field 
2021-12-15 13:12:276 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 13:12:391 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:539 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (d6882858f4ef666cb3aa74cd84f57f0c)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 13:12:393 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:718 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:940 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:54 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:165 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:790 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:12 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:247 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:380 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:515 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:534 INFO  LoginPage :76 - Clicking on logout link 
2021-12-15 13:12:896 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:414 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:907 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (af07e477a702507796d45f885ba21f5a)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 13:12:772 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:383 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:973 INFO  LoginPage :61 - Entering email address : Test1234@gmail.com to email field 
2021-12-15 13:12:101 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 13:12:221 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:512 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (81c08cbec6710ad42ba0519ed2d1702b)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 13:12:372 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:637 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:327 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:442 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:553 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:501 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:161 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:631 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:737 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:841 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:850 INFO  LoginPage :76 - Clicking on logout link 
2021-12-15 13:12:590 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:666 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:881 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (9cb2246bc4f6a0eb960cf6ecdf35c94b)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 13:12:870 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:318 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:785 INFO  LoginPage :61 - Entering email address : Test1234@gmail.com to email field 
2021-12-15 13:12:911 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 13:12:26 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:525 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (95b23dacc50d2e01fb0888be8df15f8a)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 13:12:384 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:644 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:873 INFO  LoginPage :61 - Entering email address : abcdef@gmail.com to email field 
2021-12-15 13:12:990 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:99 INFO  LoginPage :72 - Clicking on login button
